metrics_by_size,metrics_by_popularity
0.695274386461146,0.05978095121515512
0.43268652664960316,0.12384619872017458
0.6349377644721047,0.17008124862911397
0.4690662466554794,0.09462783058207709
0.6002817625702849,0.14944494138279138
0.22349119501659626,0.1206943265401232
0.6393723871282571,0.128668886743289
0.5600856822258389,0.06349152965215094
0.17912787431874785,0.2413068803448978
0.44574543328353144,0.0813658235225679
0.86544754742535,0.05181714603766148
0.739889511073299,0.09040153148736987
0.5686483918824031,0.09337605528769645
0.4020401959397672,0.2974604411000125
0.5354910072369902,0.13477616289162145
0.3986462660694505,0.11881643583074503
0.13304973000410775,0.24250815539414003
0.7269561464286692,0.06053071624408033
0.6158803603136552,0.09206244229572962
0.5253404112787761,0.3911353179354209
0.6436022178087303,0.076713697543286
0.209633133874835,0.17394167314722744
0.48517844663190623,0.2666419854629046
0.38597412556257293,0.2147981148933128
0.5976558266948361,0.478374915135454
0.5310555649703074,0.4819166263908428
0.7241769440617618,0.12239874336695171
0.36263784364577106,0.06826729892025477
0.497031617536825,0.04580408448985565
0.6031561126967895,0.0763528268203139
0.4932375877743113,0.2245605642869996
0.3463186434465368,0.15033902957621564
0.6329961775514668,0.33346340720749107
0.5335866923927951,0.18988024580546253
0.33841992202570315,0.21476022819700744
0.40039722014026974,0.16708325504063312
0.41030586255919455,0.09502847036669144
0.8604122850801214,0.05358998468362284
0.47593189707930583,0.27339509640118853
0.655898438284997,0.1612772209335532
0.3541766361116706,0.18104721274336327
0.40892574524696396,0.3334711894026643
0.3769677283316912,0.06904062790505194
0.3491779751958509,0.09107511051296276
0.4290540759382429,0.17192940966133655
0.31043252592795556,0.08275297551617812
0.4083410865510616,0.0901526558202173
0.32454254362730545,0.3386656542306175
0.2308274283958984,0.09584820495636044
0.33903795602587244,0.08022336344437742
0.3399344478472105,0.09542869162104926
0.4942449090102383,0.07687541797558982
0.26535554692061525,0.08689623796032514
0.4491782319975446,0.5220425774363688
0.7084581155903601,0.16377755145306974
0.38582317342562805,0.13545152164563362
0.2626270058624366,0.10978309833931575
0.27548159880057027,0.10627293711548398
0.6246850121230463,0.0934418200563644
0.37747448780003817,0.439168401918981
0.40752889911644496,0.3459980213296949
0.6807296887200145,0.16815410278973372
0.3968302925701965,0.1757556970124855
0.5927162419151124,0.07961552667514106
0.6298406490180386,0.1278637571574247
0.5677734642639866,0.24689776292153398
0.39518557401465393,0.33886620527946393
0.5702315433963963,0.12235007607567197
0.7120294957978642,0.05968484079380879
0.41503833619873487,0.17787372272612378
0.23874521946155855,0.12344528879833472
0.13775735323248697,0.2619824115412271
0.3621140300077892,0.1571512205455841
0.6794588601783395,0.08992912844979661
0.42566639247927596,0.24909531894667528
0.3049369822344116,0.3209774462686076
0.5048081641394386,0.14007888175708058
0.5472971862623616,0.09909923367338738
0.5697544505164521,0.14861089882121015
0.2601207781090761,0.27093035059364534
0.9279020082706935,0.0366206261015958
0.33113899118717466,0.8818771650205927
0.14441743537127774,0.38306209671631
0.4566476378051227,0.11259915192949686
0.5151475642505887,0.09075287701064025
0.4645552491782801,0.308948019036801
0.326028339911372,0.16201485725091141
0.28289592908741784,0.25085859353202616
0.59236282181601,0.08275214771420336
0.21549700920737574,0.4225336059266077
0.3455906425680249,0.2715272824660729
0.6005401514468126,0.029703739962448943
0.29767524610926255,0.15352218880103422
0.6761060027120421,0.07401129338808658
0.33570804048747144,0.16289620090038642
0.44009936796452664,0.3644756759512516
0.7572805170443015,0.0867100487226087
0.16930012337837766,0.4045733988201542
0.3849373236245912,0.14444266681826032
0.5608161200372375,0.32776952542280774
0.21044110392775695,0.17076935015253308
0.2025582492244486,0.2155328630260505
0.3119744398379609,0.16370259634128803
0.3056464922951626,0.3519682085656838
0.5876183928568224,0.19735827976681403
0.4978056993821312,0.10245070380644701
0.5820306499240682,0.12344135715071437
0.10903771560658168,0.2580689573420042
0.7574012294177278,0.053122358388221776
0.6707576514707573,0.07052062819728623
0.277821933218518,0.158527741344531
0.63243981565709,0.09150135853895197
0.5203833898711603,0.07964950349895379
0.2668764855604881,0.10148245468806182
0.2051820873850235,0.08047097916534532
0.9032697341192325,0.04133503954653779
0.4378528007356734,0.22210350251519148
0.30834652923581246,0.09940673559945867
0.3458802102394848,0.08899136961254508
0.15964077366972432,0.09703638673259046
0.08364943481481261,0.14525627229368818
0.49022060134665846,0.06227928170901366
0.5272316092162044,0.09311366362487677
0.4400248457107382,0.14758028567829376
0.2871042468153623,0.19168185985824718
0.5886490333822924,0.11886713625664179
0.31877427217736565,0.4935273640113435
0.39369648183747874,0.3482625399190491
0.5431097857946454,0.21728328969441807
0.30670427119570415,0.10933214016175848
0.3790426169493243,0.07035349514470404
0.41326491549725086,0.08251726852932102
0.5559238614398808,0.08386619598471062
0.30294719054270547,0.12864990844688115
0.3715857437893714,0.34446025689731957
0.6380751823942181,0.061230439906586054
0.1939749136063518,0.08280437449838991
0.29386846325745564,0.08507115190822732
0.5322455198820331,0.11300029843636164
0.4577079135722655,0.14993312280609614
0.4065546161603499,0.11164295039334342
0.17770016118552523,0.0967876798580494
0.4640344066613081,0.115682109149093
0.31094378003569756,0.1884482199812504
0.6575582688053203,0.05510470018851378
0.27488203187421034,0.07927564824951289
0.6966121460537004,0.05894956657218781
0.4272955618753713,0.3775665215773941
0.37706697243817716,0.10087499552294754
0.5409496502911039,0.05561076595979948
0.8235389758832397,0.05503933580392968
0.7677929584740437,0.07098078390798825
0.6997847196383613,0.05739294599668382
0.5792972796044312,0.0649288361441813
0.7704488270508125,0.05777963000904057
0.27501170609010356,0.3088835154685982
0.6072787660136204,0.07178835848419733
0.645141738416872,0.06465993280362968
0.6363640780934312,0.09299443993478851
0.41468974573728373,0.23425309079307763
0.24943770135071083,0.08731257789259331
0.22955964449307012,0.09605194472625464
0.23482554827905383,0.09750867959542284
0.4745202347732817,0.08703199815428717
0.4706962201368361,0.15998064203764734
0.6112819518494167,0.09027809513484024
0.583261904694012,0.08055429716179784
0.3484716074594844,0.14466160557495572
0.5195527564615734,0.06952876356050164
0.45622477815430446,0.06832470580167604
0.6900427873009757,0.05553403700555591
0.7734966258067456,0.06161085712502735
0.4404597250210453,0.16503206223257536
0.11411539565614358,0.2798733656175161
0.7744322218070845,0.07702392567587389
0.37582210455817255,0.14205693862524954
0.40117056219761327,0.10650723402957975
0.15712591789123628,0.09067346101130304
0.4599827824855716,0.07952089367464797
0.5000063603899878,0.11520966707831345
0.6766516460411495,0.10452470630222851
0.4608008775145423,0.1813239454354607
0.32646119651489586,0.20606593753836788
0.2612252208764954,0.1579273629175949
0.6462270954409927,0.047830734839319204
0.14772692287340836,0.20522820042996864
0.6111295916642601,0.04820790396312359
0.5127869226028712,0.09290588767634861
0.385933884784215,0.20336696524044454
0.2052458446758906,0.12220698052942934
0.2814262071532394,0.2417926251427163
0.26122868654420206,0.16039902734228692
0.23287186622364361,0.29284366996148675
0.16263731326226757,0.14890867299050775
0.10948815043983545,0.15266441340691567
0.28815854691455167,0.1277442293174515
0.7209599353602654,0.04102308756475033
0.3075195810254449,0.2035072383274191
0.23077370355507543,0.14086756139253273
0.6406607531429648,0.08704905732582884
0.4183047608510168,0.07544817734677466
0.2832350186230595,0.1518521279715374
0.6779369883610217,0.07303559103805966
0.3872382212371988,0.22662628263057372
0.4190310694413426,0.06332782201983986
0.28497158115409776,0.10631556211472729
0.5991168300772334,0.08016091032787862
0.17844609439765513,0.10763183186545715
0.23818707501964229,0.1292031821156952
0.3021417241955005,0.1127316514128789
0.2504671480684949,0.1632602726491263
0.40783338238580025,0.06195199815620245
0.29333477322819296,0.20553571451798217
0.11909572870643843,0.09395091235455379
0.28131198468157936,0.1730099234137321
0.6734462294620894,0.0951590758235589
0.2977503018476091,0.3211259292940706
0.5753894849501311,0.16175313192621063
0.21387749310050977,0.1262081697489254
0.2628613911009727,0.1200604372209112
0.26255329008606215,0.09310698638502182
0.16215917056450074,0.12063453316470216
0.26031176538239303,0.2000687994607492
0.48254673897699624,0.04300070506148494
0.5982320373011489,0.06098778785822868
0.19299783464680187,0.11090580005319041
0.15976392453647362,0.1126416063493175
0.17492075358813192,0.17939942140142603
0.367907516592613,0.12245230885229798
0.2102761743365122,0.2517699218462395
0.5133356764018113,0.06359947349046069
0.38981329579333696,0.08574676485873138
0.2340536213644316,0.084995808143457
0.4343847519409184,0.08775967963513918
0.17194182858496404,0.11277690221799508
0.5350950011008682,0.13157911992450433
0.3032044352936935,0.10504276527361693
0.30025330716991,0.250635338084549
0.44145919251077265,0.10429979593709188
0.46951491961520736,0.1142217895552103
0.09587673031751022,0.08729171502402246
0.4785765713504176,0.08411240987147225
0.1003849294437781,0.07251823284740651
0.11813152063814922,0.14442146948610612
0.12276553154024279,0.30228886553189427
0.21526160946542147,0.1449716993435992
0.14499964502889182,0.0924589242611028
0.4826624744106527,0.15042157873067052
0.36728463116265403,0.09982715989453639
0.09587673031751022,0.08729171502402246
0.07443483044152402,0.18790182470910757
0.25266472770071974,0.16308706351376706
0.24340378810329286,0.11989633115056819
0.4169490974734085,0.09942234499012856
0.29272566788036086,0.09784679114771001
0.21739739472975025,0.50149732405715
0.06164331321899107,0.16929380759878143
0.1050143530235222,0.12993727473208788
0.1311370763567196,0.09019089024279159
0.24343155841602168,0.09255116618211544
0.23165556215041588,0.08727531009927894
0.23821858974713053,0.10958594703384678
0.20221676580432307,0.0780105325111125
0.21859157569416704,0.08583865964817683
0.31767181138532047,0.09082774109832777
0.26454345732585405,0.10274145041672368
0.26415040673464435,0.0983938237729831
0.14359045496956893,0.20585639372651166
0.18645177548763867,0.0878941266090558
0.19652561442417185,0.08560974139884363
0.2008043884334677,0.12211283394242241
0.20668766543140812,0.1710031366530559
0.1432692211855214,0.10665133202874749
0.20188724175162273,0.08860507610811962
0.1711872079791083,0.09493438996574784
0.18911111406590705,0.12400856973994441
0.33804658551128364,0.17103292704408002
0.11044969759522529,0.15187924133670633
0.3711128369101413,0.09920229487967427
0.34164234813065164,0.20122319488870208
0.23513663439286606,0.07607639533663463
0.23730187731117744,0.11653118404427741
0.41286485813179125,0.0724017437063475
0.17709096980606867,0.09920564234426035
0.5879492442722661,0.1261270176018774
0.28597588349131997,0.13813958375387395
0.2402872083605514,0.10220933770385361
0.4788927345332287,0.12568759762660178
0.282739410890829,0.08328516015807334
0.23819145741287687,0.09395091235455379
0.5898910252456614,0.06498827516661852
0.30313076995049726,0.22307335916373813
0.40861516299357414,0.12271909166233537
0.4656038105116527,0.13847396288381258
0.3845838136564953,0.1806435804232562
0.2064787011661541,0.2162636764315547
0.2116925765689554,0.1367661704383584
0.22682880378742554,0.15547305087837474
0.1234796083147097,0.10416316584349118
0.45234932370701947,0.3509097022028266
0.16939282970782638,0.4382235915967042
0.2810467904188539,0.14419821997340423
0.24858260756794057,0.08618324610717776
0.6160270516997056,0.1251309162859684
0.2779147208587279,0.1463068505082319
0.2287113735246524,0.2335600742688852
0.3099332144921526,0.09087238341407299
0.7485966538558849,0.03471910613567841
0.22840210766650987,0.1066276641449795
0.3557889076853732,0.18438869497918378
0.39321404000990584,0.05678078215502622
0.2770967227114234,0.08499689281490512
0.2864154938974745,0.07547199621428034
0.21966541477122223,0.11022581962128612
0.8142172015114049,0.04854807411417145
0.37096298073601536,0.11442412323694404
0.272177240294414,0.08504798651336119
0.4229395977761118,0.0693452149807057
0.612399662889977,0.03721631052858138
0.24486766373106236,0.1082197569025346
0.3895881926810212,0.09819348994807198
0.3503141865963339,0.11068785447385689
0.13039527309708415,0.0896180772326449
0.36833355398949713,0.11252593920251339
0.5125829906169678,0.04976297924657761
0.5121486558379905,0.13989540735828399
0.3967085282433992,0.09464303902747934
0.4360697585270638,0.11410361042439326
0.2103753120185239,0.20500353489193407
0.4773728889410595,0.1187830664119023
0.7564075898253523,0.06961697012554406
0.4149966004800651,0.0967429553915482
0.528525389304965,0.060694073900467146
0.43662390456224626,0.3465886739077984
0.42340625504513163,0.07484327494080693
0.3427966730960434,0.09683838897917416
0.4563012041256801,0.1011363109994005
0.37230272661304487,0.10187833752424867
0.4433169122096091,0.11714770749525907
0.20286493548812817,0.12185574298912649
0.1854775406540178,0.11007605775592695
0.47983075216509885,0.1843083777098365
0.30191945770939954,0.29100756420314683
0.34137686341422496,0.08131196803781995
0.2683477242054508,0.15428561709917396
0.3925796927425854,0.09481395219699029
0.38549466571406255,0.10689390643642004
0.15918039248751684,0.23050866168563716
0.13628844433589019,0.3338086781934604
0.3023868759153565,0.07202093885733708
0.1560660979050097,0.26701656001105345
0.46504058704733403,0.13461313723072627
0.3766870140828643,0.21961014725026418
0.48767383773696243,0.2015712790877242
0.6363157167615587,0.11074524903264853
0.3192720641966205,0.7017409559707519
0.18635256116175933,0.09034182819432629
0.3837754605399797,0.1091436521498744
0.5248151322489142,0.2170017408662266
0.4947645900589324,0.056886484971673146
0.2861633971231651,0.08290043906820622
0.08867525964725925,0.1319712643207339
0.48903465709753513,0.19479398321069402
0.23856926419110386,0.146131276971814
0.4287794310965851,0.4820719799248306
0.22420699772335245,0.19650365939840933
0.20487425450288002,0.1386308248539606
0.6630280317414228,0.07088895896894035
0.6611680255622198,0.07171702925365221
0.4144315134651155,0.06752911628690651
0.41235693294519143,0.10567152849129616
0.4259937458918924,0.6040160687497675
0.17988664992017828,0.40396200044657854
0.2014211572591311,0.11357126193334498
0.1581317158531911,0.15411896638684477
0.25902914459466203,0.1513430530851687
0.44108185092744023,0.10468956739645298
0.11797641499735317,0.2978173459810155
0.3435767721449583,0.13855365775450323
0.7127179383956845,0.08020055632423226
0.34707375304285903,0.3119097626988639
0.33203739714404323,0.08524490743476099
0.3380276373184831,0.07861080026436579
0.41373476061013653,0.14491530176453254
0.18083278238205575,0.13281460612680804
0.2527722074152051,0.24539437541981055
0.2682442514448465,0.1116245134809186
0.3617752894338766,0.11783359334714204
0.2766442545396804,0.07386155876577977
0.3300958689840745,0.35658976802990183
0.17968615958935336,0.09677213132776456
0.21655533157603613,0.09160285949405961
0.49388037131867335,0.15380837189451235
0.3449970675090977,0.10226998891308314
0.4127648294029342,0.08469507923398978
0.5924642933093448,0.05843821568814183
0.21236614561478853,0.09138349103893123
0.16176128877423912,0.09773377226115709
0.5665155225499549,0.07060416093847928
0.7212370715526296,0.053105625449647004
0.39020471640889504,0.09223554968892124
0.8091502332097275,0.06364793567645323
0.4244694277734985,0.06070431501274681
0.5674542467060605,0.09916612095358047
0.6306556805794485,0.09974005783553921
0.3201897999541817,0.09143092031930238
0.11909572870643843,0.09395091235455379
0.6701253113099088,0.05397014980894828
0.43576350659340524,0.06760042944088422
0.3860584669201365,0.09018257587347442
0.5750811609415806,0.15035647384858122
0.25882984313411334,0.08652801047867044
0.3775330973073058,0.128272792540404
0.29614511508509567,0.10451801125907297
0.3119785080463505,0.1376652575468185
0.7213408926030191,0.0815153036312027
0.5067630377852076,0.060878317146803425
0.257244196179247,0.22637001280987984
0.15701800305125635,0.09210874511876033
0.4859641181798258,0.12006441207862202
0.23753503408102586,0.12128687743216421
0.6413670674106898,0.08667526897143565
0.4317060436139514,0.12035436995734822
0.1899286834905346,0.1913139060126973
0.532184071370884,0.09857478469585555
0.23179566015106873,0.09837274841498812
0.17864359305965763,0.18790182470910757
0.387134283533895,0.08538440615732434
0.4234240882309855,0.14230316728127523
0.36155910478045644,0.29852066228728796
0.41221021925846923,0.15925868368021837
0.19801350829191114,0.47724788440694554
0.15655537782392986,0.12731654915491075
0.16244010272724782,0.09097443511968602
0.3526019597527077,0.1261776611286393
0.6152600858382485,0.0710980172992928
0.19744620340569116,0.18526094818984987
0.30471705910762015,0.49662144709571465
0.6311201351907987,0.06278093058185377
0.5193554754857826,0.18021714078818296
0.24993652200917887,0.0897985427110087
0.691386703229913,0.05755882923680767
0.2971217704836715,0.0905175529969508
0.3764988305975036,0.16372380049315946
0.3875297008114775,0.06881246163699135
0.5143418302293915,0.05966154284316383
0.3334370372806453,0.14578610869446004
0.10141915182811258,0.13346030139981543
0.3909470582646322,0.11600678819897203
0.6320879293706018,0.10563515781877533
0.45709075917097214,0.20458179514060826
0.49341820557843774,0.11456660147519053
0.22115985844238234,0.0855961758123194
0.07443483044152402,0.18790182470910757
0.2621929739489689,0.08152506523477825
0.32509303917236804,0.08206921712325313
0.4987721609434855,0.047294437826593275
0.44338660331608365,0.12633965531777827
0.42341594796356347,0.08988966959116838
0.6312411591627439,0.07304632076784973
0.4186042892042076,0.0882050022713374
0.4203220539045881,0.06720504306740804
0.4832750089584973,0.06910719902748257
0.3443299025169555,0.08028078019287432
0.24916175650417038,0.11758599177983675
0.28443119057811084,0.07416700008314703
0.13416143698841065,0.10334753316105777
0.22519488969233115,0.10399311739602787
0.07443483044152402,0.18790182470910757
0.5399161353825022,0.07481518991501936
0.483154214581745,0.10664256804372803
0.5041023371779118,0.06313621842680418
0.24355682882484953,0.10958938758087289
0.46772802306342115,0.0714459481828583
0.3312347382674759,0.11233106623098482
0.6521978589157535,0.06637625220668111
0.12726783696358404,0.142443389054201
0.5813718478074689,0.08019317240784457
0.36063147236038273,0.09807637691165917
0.3366371535441811,0.12509996836275444
0.4429904271534835,0.0906126022686108
0.16841321178794194,0.13346030139981543
0.2377103521968817,0.10864361918977497
0.19064147198071796,0.17323023744546218
0.4631251230914862,0.0960964612354316
0.3085080060378051,0.13751090820631084
0.16263731326226757,0.14890867299050775
0.24614405464926092,0.13252250890853734
0.3977920486283439,0.06082477685084602
0.257707396498072,0.16329272142565937
0.16577547757071529,0.27503971147772444
0.29765727376561163,0.09053203353100567
0.31511335827654435,0.07893936723495877
0.1849127123809336,0.1052590501384826
0.4896407339336427,0.09472979318329905
0.46080764987400485,0.06978955135661771
0.3010338862609331,0.17193637533383463
0.37633450987636086,0.07803631312900516
0.16785355493339932,0.2353935182130463
0.6395542507597524,0.10243831749704724
0.5442982036831551,0.06198021294455138
0.38021427790084705,0.11061729897348108
0.2387461239096368,0.08665808614949616
0.3048854580502954,0.09717964792391504
0.4574432753412361,0.1291788358109977
0.25348355364637165,0.09069821004039381
0.23182664977525927,0.1291740244454352
0.47996017816201575,0.13389888431770527
0.4714339069429319,0.10883552737729749
0.31805224058043347,0.45277482043934225
0.35542459602241877,0.14232726691387645
0.3834020371132937,0.21118861420979199
0.4607860372567633,0.14962180205508976
0.29546310588953895,0.12619041971764147
0.47618064491176676,0.19346826529396485
0.16933332009114635,0.08701575209429203
0.3446874576748248,0.09038114532859712
0.3020851414210426,0.12471536521150216
0.3535405686748624,0.11497350311124317
0.22078941484225675,0.37964608941751776
0.3871046399268802,0.18222522707781638
0.08244742595372362,0.1995607157412655
0.1592280719730638,0.4024727299898805
0.2703800424185617,0.07979452022920869
0.12692022435022177,0.09202811987643639
0.2087637330143314,0.21766094657038818
0.47085602762068324,0.06801650840087702
0.2100106506777664,0.07784880593231588
0.35098307420105707,0.09106279482057583
0.40903163043238894,0.10235138319064317
0.21236614561478853,0.09138349103893123
0.2853754933847095,0.19295272311763548
0.43390152413365707,0.0996205121154689
0.43530545446370345,0.060044268086984924
0.32884590020758664,0.13793237568664177
0.24041728080558977,0.10584365219592383
0.7607107126129602,0.05280888311060716
0.505209425508288,0.09068765264061768
0.2979295795616258,0.09045747019697228
0.4198826165117254,0.1162285366410515
0.28187918741489615,0.0811600702434002
0.17784394381719662,0.1365502373846402
0.3291815951116127,0.0915318576694761
0.615816197912856,0.07713973208230025
0.1551237532998775,0.15259411108315124
0.31264706151369165,0.07208891932353995
0.26845954297585656,0.17372765391098782
0.1607253955106972,0.19378534526084654
0.25587069942901847,0.08552298976664251
0.5679822279528832,0.10541162239556386
0.23360872415248435,0.13672600665326523
0.3694131093684186,0.1866098969058229
0.27752912966975135,0.1609194022279209
0.2248149687425063,0.08331076449696381
0.08374257494978672,0.1729696904450771
0.14581670181962775,0.1077853353998435
0.29860689904469956,0.08604004975931015
0.2723195085441201,0.13619967741797925
0.30879764909233703,0.3000391411830103
0.34870940156168073,0.12815003927105797
0.4113982697157684,0.11642957499368342
0.45430139039731465,0.06946090943740706
0.24247733441287275,0.10566205766944776
0.5080929059162214,0.07250365637843566
0.3725284474967929,0.14257973641196006
0.40713185795429147,0.0747077253581364
0.07443483044152402,0.18790182470910757
0.16109376756116564,0.19832060245634775
0.7071708138299532,0.07902302304421299
0.39530743193563567,0.10737209333210489
0.26496868078582386,0.07129191009194963
0.16263731326226757,0.14890867299050775
0.1871226852530356,0.09454128053879234
0.21236614561478853,0.09138349103893123
0.33065549665529564,0.09872261820235381
0.2972385253381578,0.13590397869727994
0.2585809269465066,0.09497791331952153
0.18017878692944006,0.1830680235466466
0.32271057190434294,0.09033079481672271
0.29278796018096265,0.0816323283694558
0.4864817653932928,0.14338751420176649
0.3074224013984037,0.29480536317252387
0.2913476259702986,0.24889183629119216
0.22955292476360745,0.1530781274417405
0.3291045195670029,0.2386315985552577
0.21669535939743068,0.13984960442318503
0.12095999017054873,0.26692060279963087
0.25317828360047206,0.1311807093501609
0.2525136694775659,0.11985925864709344
0.44906241807073577,0.29482363227388575
0.5861494564765,0.08708977816918995
0.172782305537629,0.18593873790141965
0.2137886688053398,0.11284027414365667
0.15965318051580293,0.1012078910426315
0.2628070407523553,0.0843665737181489
0.523368181946995,0.06476315342609504
0.17724455298123803,0.21712994154804932
0.26848001463029936,0.16518870627007698
0.22894275146172394,0.4321646827641708
0.3881572325660617,0.0851057534325674
0.12250554321362414,0.15338033037762572
0.20082019704759843,0.45247132973056575
0.1779138426563245,0.17524248438779536
0.5584763627687007,0.09799256481894476
0.3101102965132437,0.1175898629889178
0.14112404451534322,0.12107284221222607
0.3533413518465521,0.09957971663360436
0.246541512645974,0.2403243101554057
0.32436062469147603,0.145609038126067
0.146243002561753,0.19851651338030313
0.2473347747757846,0.15161227745727848
0.23070936078627147,0.11413865025961803
0.125454710321155,0.28722840307507924
0.4777151087035023,0.052059105769408684
0.2161909185303557,0.17907282756261927
0.12682605947510212,0.10849353073443657
0.3092669046790177,0.06653646190706572
0.49138381220399696,0.060494996564164585
0.22863207386912432,0.17247449459942849
0.25889706190813355,0.10538730955881646
0.17137648165644037,0.1484909710208826
0.25622283246022876,0.10063181811847832
0.09345140380178966,0.25233869634272915
0.18307370876200663,0.1276756505358887
0.16003998360237948,0.1713845143486664
0.3689193318838624,0.09176808654788798
0.07085584024369516,0.18316925091363362
0.19222221373005277,0.09683602278012415
0.3126474875913907,0.05962763036630465
0.37420592459136204,0.09280949536704744
0.4441035259316105,0.06013112394390434
0.20801048703792205,0.11648615953291501
0.1731656580681864,0.101298810835172
0.200332775367939,0.15779374267008137
0.24269384858884568,0.09287864694143852
0.4874528314846299,0.07678901404887
0.23920337406771885,0.09097347107281804
0.3569521065275313,0.08156874451879391
0.25505348234096564,0.08831569531799864
0.28185930242214463,0.14127230317720038
0.22798230700766595,0.084995808143457
0.3615680674097013,0.08432865616331131
0.1763358285925551,0.1021071440977764
0.2765317184645627,0.08725890517453544
